Age,work-class,Edu-no,Occupation,Family,Race,Gender,hours/week,salary
22,2,10,2,0,1,0,10,0
50,1,14,6,1,1,0,50,0
24,1,13,6,0,4,1,40,0
36,2,13,0,0,1,1,40,0
31,2,9,8,1,1,1,40,1
42,0,10,1,1,1,0,40,0
38,2,4,4,0,1,1,40,0
52,2,9,5,1,1,0,40,0
46,2,6,1,0,1,0,40,0
23,2,10,1,1,1,0,60,0
54,2,3,4,1,1,0,51,0
27,2,9,9,0,0,1,40,0
42,2,13,2,0,1,1,50,0
33,1,9,1,1,1,0,40,0
19,2,12,5,0,1,1,50,0
59,2,7,2,1,1,1,28,0
54,2,9,2,0,1,1,32,0
48,2,4,11,1,1,0,55,0
19, ?,10, ?,1,1,0,60,0
45,2,9,9,0,1,1,40,0
36,2,13,5,0,1,0,70,0
35,0,12,1,1,1,0,40,0
47,2,10,9,0,1,1,36,0
33,2,13,5,0,1,0,40,0
48,0,13,6,1,1,0,40,0
42,2,9,1,0,0,1,40,0
19,2,10,2,1,1,0,24,0
64,0,13,6,1,1,0,40,0
51,0,13,10,1,1,0,8,0
20,1,9,9,1,1,0,20,0
28,2,9,2,0,1,0,40,0
52,2,14,5,1,1,0,50,1
29,0,10,1,0,1,0,45,0
51,2,13,4,0,1,0,40,0
36,2,9,6,1,1,0,60,0
43,2,13,4,1,1,0,45,1
52,2,10,5,1,1,0,40,0
50,2,9,1,0,1,0,40,1
25,2,10,2,0,1,0,30,0
36,2,12,9,0,0,1,40,0
44,2,10,5,1,1,1,60,0
47,2,6,11,0,0,0,45,0
32,2,9,1,1,1,0,40,0
37,2,14,6,0,2,0,40,0
40,2,9,9,1,1,0,40,0
34,0,9,4,1,1,0,60,0
35,0,10,4,1,1,0,50,1
26,2,10,6,1,1,0,3,0
49,0,13,10,1,1,0,50,0
63, ?,13, ?,1,1,0,30,1
46,0,13,6,0,1,0,25,0
31,1,10,9,1,0,0,40,0
22,2,11,1,0,1,0,30,0
20,2,10,2,0,1,1,12,0
52,2,16,5,0,1,0,40,1
26,2,10,9,0,0,1,40,0
34,2,13,5,1,1,0,50,1
31,2,5,8,0,1,0,40,0
46,2,9,4,0,1,1,30,0
22,2,4,8,1,1,0,40,0
38,2,11,1,1,1,0,40,0
35,2,9,4,1,1,0,40,0
27,1,10,13,0,1,0,40,0
27,2,12,5,1,1,0,40,0
46,2,10,4,0,1,1,40,0
40, ?,9, ?,0,1,1,4,0
19,2,10,9,1,1,0,10,0
69, ?,9, ?,1,1,0,60,1
20,2,10,2,1,1,0,35,0
34,1,13,13,1,1,0,60,0
49,2,14,5,1,1,0,45,1
27,2,10,10,1,4,0,50,0
59,2,10,9,1,1,1,14,1
45,2,13,5,1,1,0,60,1
21,2,10,4,1,1,1,15,0
51,1,11,6,0,1,1,40,0
64, ?,7, ?,0,1,0,40,0
41,1,16,6,1,1,0,40,1
18, ?,8, ?,1,2,1,24,0
49,2,14,6,0,1,0,40,0
51,2,9,8,1,0,0,40,0
20,2,10,7,1,1,1,20,0
69,0,9,4,1,1,0,48,0
18, ?,9, ?,1,1,1,35,0
43,2,9,7,1,1,0,50,0
50,2,9,8,0,0,1,44,0
32,2,9,8,1,1,0,40,0
27,1,9,10,1,1,0,40,0
38,2,9,2,1,1,0,40,0
62,2,9,8,1,1,0,40,1
46,2,9,5,0,1,0,44,0
19,2,10,0,1,1,1,40,0
17, ?,6, ?,1,1,0,40,0
21,2,9,8,0,1,1,40,0
36,2,13,9,0,1,1,50,0
36,2,8,7,0,1,0,40,0
23,2,9,8,1,2,0,40,0
58,2,13,6,1,1,0,40,1
40,2,13,6,1,1,0,45,0
64,2,10,5,1,1,1,35,0
66,2,7,1,1,1,0,20,0
42,2,9,4,1,1,0,40,0
55,2,10,9,0,1,1,40,0
53,2,10,5,1,1,0,40,1
25,2,9,7,1,1,0,40,0
39,2,10,0,0,0,1,40,0
20,2,9,2,1,1,0,40,0
32,2,9,2,1,1,0,54,0
28,2,13,4,0,1,0,65,0
23,1,12,5,1,1,1,40,0
18,2,9,2,1,1,0,25,0
43,0,9,5,1,1,0,35,1
29,2,9,1,1,1,0,40,0
32,2,10,13,1,1,0,46,0
31,1,9,1,0,1,0,40,0
60,2,3,1,1,1,0,40,0
42,2,10,11,1,1,0,50,0
46,2,14,5,1,1,0,50,1
38,2,9,1,1,1,0,40,1
18,2,7,2,1,1,1,19,0
31,2,9,4,1,1,1,40,0
54,2,9,4,1,1,0,55,0
46,2,10,4,1,1,0,50,0
27,0,9,10,1,1,0,80,0
50,1,13,6,1,1,0,45,1
38,0,4,10,1,1,0,56,0
36,1,14,6,1,1,1,40,0
25,2,9,2,0,1,0,40,0
19,2,9,10,1,1,0,25,0
60,1,10,2,1,2,0,60,0
45,1,5,2,1,1,0,40,0
21,2,10,0,1,1,0,16,0
42,2,9,11,0,1,0,46,0
38,2,9,1,1,1,0,50,0
22, ?,10, ?,1,1,0,40,0
19,2,9,5,0,0,0,32,0
23,2,10,9,1,1,0,40,0
24,2,10,7,1,1,1,30,0
30,2,12,4,0,1,0,52,0
62,2,10,5,1,1,0,40,0
26,0,15,6,1,1,0,20,0
42,1,13,5,1,1,0,52,1
33,2,9,1,1,1,0,40,0
54,0,16,6,1,1,0,50,1
35,2,13,6,0,1,1,32,0
33,2,9,4,0,1,0,40,0
45,2,9,4,0,1,1,55,0
62,2,13,9,1,1,1,30,1
24,2,9,5,1,1,0,40,0
50,1,10,9,0,0,1,40,0
54,2,13,6,1,1,0,40,1
58,2,4,8,1,1,0,40,0
39,0,9,1,1,1,0,50,0
32,2,9,1,0,1,0,40,0
27,2,13,6,1,1,0,40,0
27,2,9,11,1,1,0,35,0
20,2,10,2,1,1,0,60,0
64,2,4,1,1,1,0,40,0
55,0,14,4,0,1,1,40,0
46,2,9,0,0,1,1,43,0
45,2,10,11,1,1,0,55,0
26,2,9,11,0,1,0,40,0
36,2,9,1,1,1,0,40,0
25,2,13,4,0,1,1,40,0
58,2,6,11,1,1,0,40,1
39,0,13,5,1,1,0,45,0
47,2,9,12,0,2,1,45,0
35,2,14,8,1,1,0,48,0
38,2,9,5,1,1,0,40,0
50,2,7,1,1,1,0,40,0
36,2,9,9,0,1,1,38,0
28,2,3,1,1,1,0,40,0
44,0,9,8,1,1,1,45,0
40,2,9,13,0,1,1,40,0
55,2,10,1,1,1,0,40,1
29,0,9,10,0,1,0,45,0
33,2,9,1,1,1,0,45,0
19, ?,10, ?,1,1,1,30,0
32,2,13,5,1,1,0,40,1
45,1,14,6,1,0,0,10,1
23,2,9,7,1,1,0,25,0
31,2,11,13,1,0,0,40,0
22,2,10,2,0,2,1,40,0
59,2,9,7,0,0,0,40,0
32,2,10,1,0,1,0,38,0
49,1,10,9,0,1,1,40,0
22,2,10,9,1,1,0,30,0
26,2,10,9,0,1,0,30,0
23,1,10,9,1,2,0,40,0
55,0,10,4,1,1,1,50,0
47,2,9,5,1,1,0,49,1
44,2,9,11,1,1,0,40,0
27,2,10,2,0,1,0,24,0
40,1,14,6,1,1,1,37,1
32,0,13,6,1,1,1,8,1
20,2,10,8,1,2,0,40,0
84,1,9,5,0,1,1,33,0
40,2,10,1,1,1,0,50,0
37,2,13,4,0,1,1,40,0
44,2,10,11,1,1,0,40,0
47,2,10,5,0,1,1,40,0
62,0,10,4,1,1,0,25,0
19, ?,10, ?,1,1,1,40,0
47,2,9,11,0,1,0,45,0
44,1,9,1,0,0,0,40,0
26,1,13,9,1,1,0,41,0
36,2,10,1,1,1,0,40,0
52,2,7,2,1,1,0,40,0
33,2,10,9,0,1,1,40,0
48, ?,9, ?,1,1,0,40,0
33,2,9,11,1,0,0,40,0
25,2,13,5,1,1,0,20,0
62,2,13,8,1,1,0,40,0
38,2,10,1,1,1,0,40,0
46,2,9,10,0,1,0,65,0
18, ?,10, ?,1,1,1,40,0
46,2,13,5,1,1,0,44,1
38,2,9,2,0,1,1,70,0
52,2,10,9,1,1,0,40,1
63,0,4,5,1,1,0,15,0
49,2,10,8,1,1,0,43,0
17,1,7,9,1,1,1,12,0
33,2,9,2,0,1,1,35,0
70,0,9,2,1,1,1,20,0
19,2,10,2,1,1,1,15,0
27, ?,9, ?,1,1,1,40,1
61,2,10,4,1,1,0,40,0
33,2,13,6,1,1,0,25,1
46,0,13,4,1,1,0,42,1
29,2,6,10,0,1,1,40,0
40,1,10,11,0,1,0,40,0
43,1,9,11,1,1,0,38,1
24,2,9,4,0,1,0,40,0
29,2,10,1,1,1,0,60,0
61,0,9,2,1,0,1,17,0
48,2,7,2,0,1,1,34,0
19,2,10,7,1,1,0,20,0
30,2,10,8,0,1,1,40,0
24,2,10,2,0,1,0,30,0
39,1,14,6,0,1,1,43,0
46,0,10,5,0,1,1,60,0
40,2,9,4,1,1,0,72,1
27,1,13,6,1,1,1,40,0
25,2,14,6,1,1,1,40,0
31,2,7,1,0,1,0,40,0
58,2,13,11,0,1,0,45,0
33,2,9,5,1,1,1,42,1
40,2,9,2,0,1,1,25,0
40,0,14,4,1,1,0,70,1
31,2,9,1,1,1,0,40,0
33,2,9,2,0,2,1,48,0
49,2,12,4,1,1,0,45,0
24,2,11,0,1,1,0,40,0
46,2,9,1,0,1,0,40,0
58,1,14,6,1,1,0,40,1
20,2,10,4,1,1,1,20,0
65, ?,9, ?,0,1,0,40,0
43,2,10,9,1,1,1,40,0
48,0,14,4,1,2,0,50,0
41,2,10,11,1,1,0,54,0
27,1,10,2,0,1,1,30,0
52, ?,10, ?,1,1,0,12,0
26,2,9,2,1,2,0,60,0
52,1,9,1,1,1,0,40,0
52,1,10,5,0,1,1,38,0
19,2,9,2,1,0,0,30,0
39,1,10,6,1,1,1,45,0
47,2,10,2,0,1,1,40,0
27,2,9,1,1,4,0,40,0
48,2,10,1,0,1,0,40,0
50,2,9,2,0,1,1,35,0
60,2,10,11,1,1,0,60,0
28,2,12,0,1,1,0,45,1
47,1,9,2,0,0,1,40,0
69, ?,13, ?,1,1,0,20,0
40,0,9,1,1,2,0,66,0
37,2,9,7,0,1,1,40,0
41,1,14,6,0,1,0,40,0
38,2,9,9,1,2,0,48,0
46,1,11,0,0,4,1,30,0
21,0,10,9,1,1,0,30,0
44,2,14,4,0,1,1,48,0
38, ?,6, ?,1,1,0,35,0
47,0,10,9,1,1,1,35,1
42,2,16,2,0,1,0,60,1
42,1,10,1,0,1,0,40,0
56,2,13,5,0,1,1,45,1
32,2,13,6,1,1,0,40,0
24,2,13,2,1,1,0,33,0
26,2,10,4,1,1,0,40,0
36,0,13,4,0,0,1,50,0
49,2,7,2,0,1,0,60,0
65,2,9,5,1,1,0,40,1
73,1,4,2,0,2,1,40,0
34,2,7,7,1,1,0,40,0
22,2,13,9,1,1,1,40,0
49,1,10,2,0,1,1,30,0
25,2,7,2,0,0,1,32,0
39,2,5,11,1,1,0,25,0
19,2,7,1,0,1,0,56,0
24,2,6,8,1,1,1,40,0
34,2,9,9,0,1,1,35,0
35, ?,9, ?,1,1,1,38,0
21,2,9,8,1,1,0,40,0
43,2,14,2,0,1,1,40,0
35,1,13,0,0,2,0,28,0
39,2,10,9,0,0,1,40,0
48, ?,13, ?,1,1,0,80,1
33,0,12,2,0,0,0,32,0
19,2,10,2,1,1,1,26,0
17,2,6,4,0,1,1,12,0
43,0,10,10,1,1,0,50,0
62,2,9,9,0,1,1,42,0
53,1,14,6,0,0,1,40,1
45,1,14,6,1,1,0,60,1
47,2,9,9,0,0,1,40,0
30,2,10,2,1,0,1,40,0
53,2,9,4,0,1,1,33,0
24,2,9,8,1,0,1,40,0
41,1,10,7,1,1,0,40,0
58,1,3,2,1,0,1,40,0
27,1,9,9,0,1,0,50,0
63,1,9,9,0,1,1,38,0
50,2,10,2,1,1,0,28,0
43,1,14,0,0,0,1,47,1
29,0,10,5,0,1,0,60,0
41,2,10,4,1,1,0,40,0
55,2,9,2,1,1,0,40,0
36,2,9,11,0,1,0,45,0
23,1,9,9,1,1,0,40,0
22,2,13,1,0,1,0,55,1
58,0,10,1,0,1,0,45,0
25,2,7,9,1,0,1,40,0
40,2,9,4,1,1,1,30,0
38,2,11,6,0,1,1,39,0
37,2,13,6,1,1,0,40,1
19,2,10,2,1,1,1,35,0
55,2,6,2,0,1,0,29,0
55,2,13,4,1,1,0,50,1
28,2,13,9,0,1,0,45,0
53,2,9,1,1,1,0,40,0
32, ?,9, ?,1,1,0,40,0
60,2,10,6,0,1,0,42,0
32,2,10,9,0,1,1,38,0
34,2,9,4,1,1,0,50,0
49,2,10,6,0,1,0,45,1
21,2,10,2,1,1,1,30,0
24,1,13,9,0,0,1,20,0
53,2,11,9,0,0,1,40,0
29,2,11,2,1,1,0,40,0
34,1,13,6,0,1,1,40,0
52, ?,15, ?,0,2,1,40,0
41,2,3,10,1,1,1,40,0
21,2,9,2,0,1,1,40,0
43,2,14,5,1,1,0,35,1
31,1,9,13,1,1,0,40,0
38,2,9,7,1,1,0,40,0
42,2,13,5,1,1,0,60,1
62,2,13,10,0,1,0,30,0
51,2,4,8,0,3,1,40,0
30,2,9,4,0,0,1,25,0
24,2,13,8,1,1,0,40,0
36,2,9,1,0,1,0,40,0
57,2,6,1,1,1,0,40,0
46,2,13,5,1,1,0,55,1
33,2,16,6,1,1,0,40,0
42,2,10,4,0,1,0,45,0
62,2,9,1,1,1,0,40,0
64,0,10,4,1,1,0,20,0
18,2,10,4,1,1,1,25,0
43,2,3,10,0,1,0,35,0
62,0,4,2,0,1,1,66,0
29,2,12,6,1,1,0,50,0
43,2,13,7,1,0,0,40,1
39,2,9,5,1,1,0,40,1
69, ?,13, ?,1,1,0,40,0
34,2,13,5,1,1,1,40,0
44,2,12,5,1,1,0,45,1
25,2,13,9,0,1,0,30,0
47,1,10,11,0,1,0,40,0
17,2,6,2,1,1,0,8,0
41,1,13,6,0,1,0,65,0
19,2,10,4,1,1,0,20,0
57,2,2,2,1,4,0,40,0
25,2,9,9,0,0,0,35,0
37,1,10,9,1,1,0,40,1
29,2,11,8,1,1,0,40,0
32,2,10,4,1,1,0,35,0
35,2,15,6,1,1,0,45,1
52,2,8,8,0,1,0,40,0
41,2,9,8,1,1,1,40,0
29,2,9,8,0,1,1,38,0
23,2,14,6,1,1,1,36,0
31,2,7,1,1,1,0,40,0
40,2,9,11,1,1,0,50,0
19,2,9,9,1,1,1,20,0
21,2,10,11,1,1,0,10,0
37,1,13,9,0,1,1,40,1
49,0,15,6,1,1,0,35,1
64,1,9,9,1,1,1,35,0
37,1,11,9,0,1,1,43,0
70,0,13,1,1,1,0,12,1
22,2,6,11,1,2,0,30,0
29,0,9,4,1,2,0,40,0
37,2,9,1,1,1,0,40,0
29,2,13,0,0,1,0,40,0
38,2,7,8,0,1,0,65,0
27,2,9,1,0,1,0,50,0
58,1,13,9,1,1,0,35,1
60,1,10,9,1,1,1,35,0
20,2,10,4,0,1,0,25,0
51,2,10,4,1,1,0,40,1
37,2,5,11,1,1,0,65,0
22,1,8,5,0,1,0,50,1
56,0,6,11,1,1,0,60,0
26,2,13,4,1,1,1,42,1
19,2,10,4,0,1,1,25,0
37,2,11,6,1,1,1,30,0
27,2,10,0,0,1,1,40,0
27,2,9,4,1,3,0,20,0
52,0,10,4,1,1,0,50,0
45,2,9,8,0,0,1,40,0
28,2,10,1,1,3,0,40,0
20,2,9,9,0,1,1,40,0
28,2,14,6,0,1,1,50,0
44,2,11,7,1,0,0,40,0
30,2,13,1,1,1,0,40,0
26,1,12,9,1,0,1,8,0
55, ?,14, ?,1,1,0,18,0
46,2,9,4,0,1,1,40,0
51,2,13,1,1,1,0,50,0
25,1,13,6,0,1,1,40,0
43,1,9,2,0,1,0,40,0
19, ?,9, ?,1,1,1,28,0
36,2,9,1,0,1,0,40,0
36,2,10,5,0,1,0,40,0
48,2,13,2,0,2,1,40,0
30, ?,7, ?,0,1,0,40,0
24,2,13,6,1,1,0,44,1
30,2,9,2,0,1,1,36,0
24,2,13,5,1,1,1,45,1
62,2,13,8,1,1,0,40,0
41,0,9,11,0,1,0,40,0
49,0,15,6,1,1,0,85,1
36,0,9,11,1,1,0,50,0
47,1,14,6,0,1,1,45,0
49,1,14,6,0,1,1,40,0
52,2,10,5,0,1,0,40,0
52,2,12,0,1,1,0,40,1
26,2,9,9,0,1,0,53,0
51,1,9,11,0,1,0,40,0
18,2,6,2,1,1,0,20,0
30,2,9,7,1,1,0,40,0
46,2,9,8,0,1,0,20,0
28,2,9,7,1,0,1,40,0
48,0,13,5,1,1,0,50,1
62,2,10,9,1,1,1,38,1
49,2,13,4,1,1,0,44,0
69,2,9,9,0,1,1,24,0
35,2,13,5,0,1,0,45,1
78,2,14,1,0,2,0,40,0
61,2,10,5,1,1,0,45,1
24,2,13,6,0,1,1,40,0
29,2,10,9,1,1,1,40,0
36,0,13,4,1,4,0,45,0
17,2,6,10,1,1,0,40,0
27,2,9,7,1,0,0,80,1
64,2,9,11,1,1,0,40,0
33,0,9,5,0,1,0,55,0
32,2,8,1,1,1,0,40,0
19,2,10,2,1,1,1,20,0
42,1,7,10,1,1,0,40,0
24,2,13,4,1,1,1,15,0
23,2,9,5,0,0,0,45,0
51,1,15,6,0,1,0,40,0
31,2,13,0,0,1,0,60,0
44,2,15,6,1,1,0,29,1
38,2,14,5,0,1,1,50,1
44,1,12,13,0,1,1,56,1
44,0,3,10,1,1,0,40,0
38,2,9,1,1,1,0,44,0
36,2,5,9,0,1,1,40,0
29,2,2,2,0,1,0,20,0
46,2,12,4,0,1,1,25,0
47,2,9,9,1,1,0,40,0
30,2,9,11,1,1,0,40,1
37,1,9,13,1,1,0,35,1
27,2,13,5,0,1,0,45,0
43,2,9,8,0,1,1,50,0
44,0,15,6,1,1,0,40,1
31,2,10,5,0,1,0,60,0
34,2,13,5,1,1,0,45,1
39,2,13,4,1,1,0,40,0
36,2,10,1,0,1,1,40,0
57,2,13,6,1,1,0,40,1
78,2,4,8,0,1,1,35,0
24,2,10,1,1,1,0,40,0
39,2,10,9,0,1,1,40,0
21,2,12,4,1,1,0,40,0
34,2,9,9,0,1,0,40,1
22,2,10,4,0,1,1,32,0
36,2,10,9,0,1,1,40,0
61,2,10,4,1,1,0,40,1
67, ?,5, ?,1,1,0,15,0
42,2,10,2,0,0,1,21,0
49,1,11,1,1,2,0,40,1
58,2,11,1,1,1,0,40,0
37,1,10,13,1,1,0,60,0
39,2,9,0,0,1,0,44,0
25,2,10,9,1,0,1,40,0
45,0,3,1,1,1,0,40,1
30,2,13,9,1,1,0,40,0
49, ?,10, ?,0,1,0,35,0
36,0,9,1,1,1,0,40,0
23,2,9,1,0,1,0,65,0
51,2,10,9,1,0,1,35,0
55,2,9,11,1,1,0,60,0
35,2,13,4,0,1,0,50,0
45,1,14,9,1,1,0,40,0
36,2,13,6,1,1,0,48,1
32,1,9,1,1,1,0,40,0
39,2,9,5,1,1,0,55,0
47,0,10,1,1,1,0,40,0
49,2,10,5,1,1,0,45,1
52,2,10,5,1,1,0,55,1
44,2,10,8,0,0,0,40,0
36,2,10,5,1,1,0,50,1
40,2,10,1,0,0,1,30,0
17,2,6,2,1,1,1,6,0
18,2,9,4,1,1,1,38,0
30,0,10,5,1,1,1,25,0
66,2,9,12,0,1,1,50,0
59,2,13,1,0,1,0,50,0
30,1,9,9,1,0,0,40,0
50,2,9,10,1,1,0,50,0
24,2,9,2,1,1,1,25,0
28,2,15,6,1,2,0,99,0
44,1,14,6,1,1,1,40,1
25,2,11,6,0,1,0,40,0
45,2,14,5,1,1,0,50,1
20,2,9,11,0,1,0,40,0
67,2,11,6,0,1,1,40,0
40,0,15,6,1,1,0,45,1
52,1,9,9,1,1,0,40,0
34,2,16,6,0,1,0,50,1
37,1,12,6,1,1,0,45,1
17,0,6,2,1,1,0,4,0
25,2,11,4,1,1,1,42,1
35,1,13,6,0,1,0,40,0
63,2,14,5,0,1,1,40,1
38,1,10,9,1,3,1,40,0
33,2,13,9,1,1,0,60,1
51,1,14,6,1,1,1,40,1
64,1,16,6,1,1,0,50,1
50,0,10,13,0,1,0,40,0
18,2,6,11,0,1,0,56,0
67,2,14,6,0,1,0,99,0
46,2,9,1,1,1,0,40,0
60,0,13,10,1,1,0,50,0
29,2,9,8,0,1,1,40,0
30,2,10,2,1,0,1,40,0
56,1,16,6,0,2,0,40,0
29,2,9,7,1,1,1,40,1
37,2,13,9,0,0,1,27,0
55,2,2,12,0,1,1,30,0
24,2,9,9,0,1,1,30,0
21,2,9,1,0,1,0,35,0
46,0,13,4,1,1,0,70,1
25,2,8,8,1,4,0,40,0
40,2,9,1,1,1,0,28,0
23,2,10,4,1,1,1,40,0
43,0,10,11,0,0,0,30,0
29,0,10,1,1,3,0,60,1
59,2,6,2,1,2,1,40,0
18,2,10,2,1,0,0,35,0
28,2,9,5,1,1,0,32,0
17,2,7,9,1,1,1,15,0
53,2,9,8,1,1,0,40,1
22,2,3,12,1,1,1,40,0
63,2,9,1,0,1,0,40,0
32,2,14,4,1,1,1,45,1
40,1,9,9,0,0,1,35,0
61,0,15,6,1,1,0,50,1
35,2,9,1,0,1,0,40,0
43,0,13,5,1,2,0,50,0
20, ?,10, ?,1,2,1,40,0
48,0,10,1,0,1,0,40,0
56,1,13,6,0,1,1,40,0
51,1,9,9,1,1,0,40,0
34,2,10,1,0,1,0,40,0
44,2,10,4,1,2,0,40,1
61,2,14,6,1,1,0,40,1
37,2,10,4,1,1,0,44,1
36,2,13,5,1,1,0,40,1
34,2,10,8,0,4,0,40,0
23,2,10,4,1,1,1,25,0
63,1,14,6,0,1,0,40,1
63, ?,9, ?,0,0,1,11,0
47,1,14,5,1,1,0,41,1
55,0,9,4,0,1,1,50,1
31,1,13,13,1,0,0,48,0
27,2,10,2,0,1,0,40,0
58,2,13,9,0,1,1,40,1
28,1,10,13,1,1,0,48,0
52,2,4,8,0,1,1,64,0
31,1,9,9,1,0,0,50,0
53,2,10,9,0,1,1,38,0
43,2,10,0,0,1,1,50,0
43,1,9,10,0,0,0,40,0
50,0,14,5,0,1,0,80,1
68, ?,9, ?,1,1,0,35,0
37,2,7,2,1,1,0,40,0
26,2,9,8,0,1,0,40,0
22,2,7,4,0,1,1,40,0
22,2,10,4,1,1,0,55,0
59,2,10,1,1,1,0,50,1
30,2,10,8,1,1,0,40,0
24,2,9,2,0,1,1,55,0
30,2,9,1,1,1,0,40,0
50,1,13,13,0,1,0,40,1
38,2,8,2,1,1,0,40,0
29,2,9,9,1,1,0,40,0
76,2,9,4,1,1,0,24,0
21,2,11,1,0,1,0,40,0
65,2,10,2,0,1,1,24,0
43,2,9,5,1,1,0,45,1
29,2,13,6,1,1,1,24,0
32,2,13,4,0,1,0,45,0
37,2,12,5,1,1,0,65,1
64,2,9,5,1,1,0,16,0
49,2,10,1,1,1,0,40,1
44,2,13,5,1,1,0,40,1
68, ?,9, ?,1,1,0,15,0
34,2,13,5,1,1,0,40,1
35,2,10,5,1,1,0,36,0
53,2,10,9,0,1,1,43,0
24,2,11,4,0,2,0,50,0
31,2,10,9,0,1,1,40,0
25,2,10,11,1,1,0,38,0
36,2,9,8,1,1,0,45,0
29,2,10,4,0,1,0,60,0
37,2,9,11,1,1,0,50,1
42,0,16,6,0,1,1,45,0
30,2,9,1,0,1,1,40,0
32,0,10,5,0,1,0,70,0
47,0,13,5,0,0,0,45,1
44,2,9,1,0,1,0,40,1
19,2,9,4,1,1,0,40,0
22,2,9,5,1,1,0,48,0
51,2,5,1,1,1,0,50,1
69,2,9,1,1,1,0,16,0
73, ?,7, ?,1,1,0,8,0
18, ?,7, ?,1,1,1,20,0
33,0,9,6,0,1,0,40,0
22,1,10,9,0,1,1,55,0
33,2,13,0,0,1,1,45,1
20,1,10,9,1,1,1,40,0
28,0,10,1,1,1,0,40,0
25,2,9,7,0,1,1,40,0
27,2,9,2,0,1,0,48,0
22,2,9,11,1,1,0,40,0
67,0,9,10,1,1,0,35,0
31,0,9,5,1,1,0,40,0
36, ?,10, ?,0,1,1,25,0
43,1,15,6,1,2,0,50,1
33,2,13,6,0,1,1,40,0
37,0,9,6,1,1,1,35,1
27,2,9,11,1,0,0,60,0
36,2,10,11,0,1,0,40,0
33,2,12,4,0,1,1,45,0
63,2,13,4,1,1,0,40,1
48,2,13,2,0,1,1,56,1
25,2,9,7,1,1,0,45,0
41,0,9,2,1,1,0,10,0
26,2,9,2,0,1,0,40,0
23,2,10,9,1,0,1,40,0
33,1,9,2,0,0,1,40,0
30,1,14,6,1,2,0,17,0
67,0,9,2,0,1,1,20,0
32,2,9,4,1,1,0,55,1
48,0,9,1,0,1,0,60,1
51,2,9,2,0,1,1,24,0
39,2,14,4,0,2,0,40,0
40,0,13,6,1,1,0,60,0
40,2,9,11,1,0,0,40,1
19,2,9,8,1,1,0,40,0
28,2,9,7,0,1,1,36,0
47,2,13,6,1,1,0,60,1
20,2,10,6,0,1,1,20,0
41,2,9,5,1,1,0,40,0
29,2,10,2,1,3,1,40,0
40,2,13,5,1,1,0,50,1
61,2,9,5,0,1,1,40,0
25,2,7,1,0,1,0,40,0
26,2,9,8,1,1,0,40,0
43,2,13,9,0,1,1,40,0
17,2,4,1,0,1,0,45,0
43,1,14,6,0,0,1,40,1
73,2,9,8,1,1,0,40,0
46,1,10,8,1,1,1,40,0
19,2,10,2,1,1,0,20,0
37,2,9,8,0,1,0,40,0
26,2,10,9,1,1,0,40,0
47,2,9,4,1,1,0,40,0
47,1,14,6,0,1,0,40,0
29,2,13,6,0,1,0,40,0
29,2,9,9,0,1,1,40,0
33,2,13,5,1,1,0,55,0
20,2,9,11,1,1,0,40,0
28,2,6,1,1,4,1,48,0
26,2,13,6,0,1,0,45,0
41,1,14,6,1,1,0,40,0
67, ?,4, ?,1,1,0,40,0
43,2,13,4,1,1,0,50,0
35,2,5,7,1,1,0,46,0
18,2,8,2,1,1,1,25,0
55,1,10,9,0,1,0,40,0
44,2,9,8,1,0,1,40,0
64,2,9,12,0,1,1,15,0
34,0,11,1,1,1,0,75,0
38,2,10,4,1,1,0,60,1
25,2,9,2,1,1,1,8,0
21,2,10,11,1,0,0,40,0
37,2,2,2,1,1,0,53,0
39,2,10,4,0,1,1,40,0
34,2,10,9,0,1,1,50,0
23,2,13,5,0,1,1,45,0
54,2,10,1,1,1,0,40,1
49,0,14,5,0,1,0,70,1
25,2,9,9,1,1,1,40,0
51,2,12,4,1,1,0,50,0
29,2,9,10,0,1,0,35,0
27,1,13,13,1,0,1,48,0
53,2,9,12,1,1,1,40,0
68,2,13,6,1,1,0,55,1
56,2,9,4,1,1,0,40,1
30,2,16,6,0,1,0,40,0
24,2,9,4,0,3,1,48,0
70, ?,5, ?,0,1,1,25,0
24,2,10,4,1,1,1,40,0
74, ?,12, ?,0,1,1,20,0
23, ?,10, ?,0,1,1,25,0
41,1,14,5,1,1,0,55,0
45,2,9,4,1,1,1,19,0
35,2,9,8,1,1,0,40,0
21,2,9,7,0,1,0,40,0
45,2,7,9,0,0,1,25,0
18,2,7,4,0,1,1,30,0
49,2,13,12,0,1,0,25,0
49,2,11,6,1,1,1,36,0
45,1,13,6,1,1,0,37,0
27,2,9,7,1,2,0,40,0
28,2,10,5,1,2,0,40,0
35,2,13,6,1,1,0,45,1
33,2,10,8,0,1,0,40,0
35,2,7,4,1,1,0,35,0
19,2,9,1,1,1,0,40,0
33,2,10,2,0,1,1,28,0
28,2,9,4,0,3,0,40,1
49,2,10,9,0,1,1,40,0
61, ?,9, ?,1,1,0,32,0
39,0,10,6,1,1,0,25,0
22,2,9,9,0,1,1,40,0
42,2,6,1,1,1,0,40,0
22,2,10,9,1,1,0,40,0
18,2,9,1,1,1,0,40,0
49,1,5,7,0,1,0,40,1
33,0,16,6,1,1,0,40,1
28,2,9,1,1,1,0,45,0
42,2,4,6,1,1,0,35,0
20,2,10,2,1,1,0,25,0
